Timestamp,Sex,Age,Experience,FromLeargningToJobTime,Category,CloudUsage,FirstLanguage,CurrentLanguage,MainFramework,SourceControl,HasTesters,CI,StackoverflowPoints,GithubStars,WorkType,JobType,WorkingLanguage,MainEmployerCategory,PhysicalLocation,AverageMonthlyRevenueInGel,CountryWithMostRevenue,CurrentJobSatisfaction,AverageMonthlyWorkHours,DeservedSalaryOpinion,GPA,EducationLevel,LaptopDesktop,OperatingSystem,RAM,Memory,InformationTechProgressActions,GainNewGenerationInterest,NextSurveyQuestion
12/28/2022 18:10:01,არ უპასუხია,35-39,12-15 წელი,0 - 0.5 წელი,DevOps Engineer,არ უპასუხია,Pascal,Python,არც ერთს,Git,კი,Teamcity,0-10,არ მაქვს account,Full Time,Remote  - Local Projects,ქართული,სადაზღვევო სფერო,საქართველო,7k-10k,საქართველო,კი,0-40,100k+,არ უპასუხია,დავამთავრე -  bachelor,ლეპტოპი,Linux,2 gb,512 gb,არ უნდა გავიქცეთ ქვეყნიდან პროგრესული სასტავი ვინც ვართ,ისედაც აინტერესებთ,ხზ
12/28/2022 18:19:56,მამრობითი,24-26,2-4 წელი,0.5 წელი - 1 წელი,Back End Developer,არ ვიყენებ,Javascript,PHP,Laravel,Git,არა,არ ვიყენებთ,0-10,0-10,არ ვარ დასაქმებული,არ უპასუხია,არ უპასუხია,არ უპასუხია,საქართველო,1500-1999,საქართველო,არ უპასუხია,არ უპასუხია,3k-4k,არ უპასუხია,დავამთავრე -  bachelor,ლეპტოპი,Windows,8 gb,256 gb,,,
12/28/2022 18:26:27,მამრობითი,30-34,2-4 წელი,0.5 წელი - 1 წელი,Back End Developer,არ ვიყენებ,Javascript,Java,Spring,Git,კი,Github Actions,100-200,500-1000,Full Time,Remote  - Local Projects,ესპანური,ტექსტილი,ესპანეთი,6k-7k,ესპანეთი,კი,100-160,7k-10k,არ უპასუხია,ვსწავლობ/dropout -  bachelor,ლეპტოპი,Linux,32 gb,512 gb,,,
12/28/2022 18:34:22,მდედრობითი,30-34,6-9 წელი,0.5 წელი - 1 წელი,Business Analyst,AZURE,არ უპასუხია,არ უპასუხია,არც ერთს,არ ვიყენებთ,არა,არ ვიყენებთ,არ მაქვს account,არ მაქვს account,Full Time,Office - Local Projects,ქართული,Retail,საქართველო,4k-5k,საქართველო,კი,200-240,6k-7k,2.5-3,დავამთავრე -  bachelor,ლეპტოპი,Windows,32 gb,512 gb,,,
12/28/2022 18:48:55,მამრობითი,35-39,12-15 წელი,0.5 წელი - 1 წელი,Back End Developer,AWS,PHP,Python,არც ერთს,Git,კი,Gitlab,10-100,0-10,Full Time,Remote  - International Projects,ინგლისური,Retail,საქართველო,50k+,საფრანგეთი,კი,160-200,30k-50k,არ უპასუხია,ვსწავლობ/dropout - PHD,ლეპტოპი,Linux,16 gb,512 gb,მაინდსეთი უნდა შეიცვალოს და ფუნდამენტური ცოდნის მიღებას უნდა მივაქციოთ მეტი ყურადღება,"უნდა გაიგონ, რომ შესაძლებლობები უსაზღვროა, თუ საკუთარ თავზე იმუშავებენ. დღეს ბევრს უბრალოდ არ სჯერა, რადგან ლოკალურ გრემოზეა ფსიქოლოგიურად დამოკიდებული",
12/28/2022 19:45:24,მამრობითი,24-26,0-1 წელი,1 წელი - 18 თვე,Full Stack Developer,Digital Ocean,Javascript,PHP,Laravel,Git,კი,Github Actions,0-10,0-10,Full Time,Office - Local Projects,ქართული,ინფორმაციული ტექნოლოგიები,საქართველო,1000-1499,საქართველო,კი,160-200,2k-3k,არ უპასუხია,ვსწავლობ/dropout -  bachelor,ლეპტოპი,Linux,12 gb,256 gb,,,
12/28/2022 20:06:34,მამრობითი,30-34,12-15 წელი,1 წელი - 18 თვე,Full Stack Developer,არ ვიყენებ,C++,C#,.NET,არ ვიყენებთ,არა,არ ვიყენებთ,არ მაქვს account,არ მაქვს account,Both (Full time + Part Time),Office - Local Projects,ქართული,ფინანსები,საქართველო,3k-4k,საქართველო,კი,160-200,4k-5k,არ უპასუხია,დავამთავრე -  bachelor,ლეპტოპი,Windows,4 gb,256 gb,,,
12/28/2022 20:36:15,მამრობითი,21-23,1-2 წელი,0.5 წელი - 1 წელი,Back End Developer,AWS,C#,C#,.NET Core,Git,კი,Travis,10-100,0-10,Full Time,Remote  - Local Projects,ქართული,E-commerce ,საქართველო,3k-4k,საქართველო,კი,240-300,4k-5k,2-2.5,ვსწავლობ/dropout -  bachelor,ლეპტოპი,Windows,16 gb,512 gb,მეტი ხელშეწყობა ტექ სექტორს სახელმწიფოს მხრიდან,სკოლებში IT კურსი 10-12 კლასელებისთვის,
12/28/2022 20:41:10,მამრობითი,24-26,2-4 წელი,3 წელი,Back End Developer,AWS,C++,PHP,Laravel,Git,კი,არ უპასუხია,0-10,0-10,Full Time,Office -  International Projects,ქართული,ინფორმაციული ტექნოლოგიები,საქართველო,6k-7k,საქართველო,კი,100-160,7k-10k,3.8-3.9,ვსწავლობ/dropout - master,ლეპტოპი,Linux,16 gb,512 gb,,,
12/28/2022 22:07:31,მამრობითი,24-26,1-2 წელი,0.5 წელი - 1 წელი,Mobile Apps Developer,AWS,Javascript,Javascript,React,Git,კი,AppCenter,0-10,0-10,Full Time,Remote  - International Projects,ინგლისური,ინფორმაციული ტექნოლოგიები,საქართველო,2k-3k,საქართველო,კი,0-40,6k-7k,3.5-3.7,დავამთავრე -  bachelor,ლეპტოპი,Macos,16 gb,512 gb,სვიჩერებს ხელი უნდა შევუწყოთ და კომპანიებს არ უნდა შეეშინდეთ ჯუნიორი კანდიდატის აყვანა. ,"უნდა დაინახონ ზრდის პერსპექტივა ყველა მხივ, და უნდა გაანალიზონ რომ ამას მოჰყვება მაქსიმალური თავისუფლება და სიამოვნება",კომპანიის მფლობელების აზრი ახალბედა დეველოპერის აყვანაზე და რისკზებზე კითხვების შედეგები საინტერესო იქნებოდა
